rt,key_press,correct,coherent_movement_direction,coherent_orientation,task_type,task_transition,congruency,id,run
703,f,TRUE,0,180,or,switch,incongruent,2,1
546,f,TRUE,180,0,mov,switch,incongruent,2,1
460,f,TRUE,0,180,or,switch,incongruent,2,1
584,f,TRUE,180,180,mov,switch,congruent,2,1
874,j,TRUE,180,0,or,switch,incongruent,2,1
949,f,FALSE,0,180,mov,switch,incongruent,2,1
1013,f,TRUE,180,180,or,switch,congruent,2,1
750,f,TRUE,0,180,or,repetition,incongruent,2,1
580,f,TRUE,180,180,or,repetition,congruent,2,1
550,j,FALSE,180,180,or,repetition,congruent,2,1
640,j,TRUE,0,0,or,repetition,congruent,2,1
670,j,TRUE,180,0,or,repetition,incongruent,2,1
702,f,TRUE,0,180,or,repetition,incongruent,2,1
785,j,TRUE,0,180,mov,switch,incongruent,2,1
784,f,TRUE,180,0,mov,repetition,incongruent,2,1
573,j,TRUE,0,0,mov,repetition,congruent,2,1
822,f,TRUE,0,180,or,switch,incongruent,2,1
823,j,TRUE,180,0,or,repetition,incongruent,2,1
1041,j,TRUE,0,180,mov,switch,incongruent,2,1
884,j,TRUE,0,0,or,switch,congruent,2,1
637,f,TRUE,180,180,or,repetition,congruent,2,1
1241,j,TRUE,0,0,or,repetition,congruent,2,1
667,j,TRUE,0,180,mov,switch,incongruent,2,1
697,f,TRUE,0,180,or,switch,incongruent,2,1
780,j,TRUE,180,0,or,repetition,incongruent,2,1
950,f,TRUE,180,0,mov,switch,incongruent,2,1
724,j,TRUE,0,0,or,switch,congruent,2,1
633,f,TRUE,180,180,mov,switch,congruent,2,1
712,f,TRUE,0,180,or,switch,incongruent,2,1
517,j,TRUE,180,0,or,repetition,incongruent,2,1
640,f,TRUE,180,180,or,repetition,congruent,2,1
586,f,TRUE,0,180,or,repetition,incongruent,2,1
615,f,TRUE,180,0,mov,switch,incongruent,2,1
632,f,TRUE,180,180,or,null,congruent,2,2
570,f,TRUE,0,180,or,repetition,incongruent,2,2
620,j,TRUE,0,0,or,repetition,congruent,2,2
506,f,TRUE,180,180,mov,switch,congruent,2,2
463,f,TRUE,180,180,or,switch,congruent,2,2
754,j,TRUE,180,0,or,repetition,incongruent,2,2
590,f,TRUE,180,180,or,repetition,congruent,2,2
588,f,TRUE,0,180,or,repetition,incongruent,2,2
613,j,TRUE,0,0,mov,switch,congruent,2,2
389,f,TRUE,180,180,mov,repetition,congruent,2,2
401,f,TRUE,180,180,mov,repetition,congruent,2,2
441,f,TRUE,180,0,mov,repetition,incongruent,2,2
434,j,TRUE,0,0,or,switch,congruent,2,2
415,f,TRUE,180,180,mov,switch,congruent,2,2
558,j,TRUE,0,180,mov,repetition,incongruent,2,2
609,f,TRUE,0,180,or,switch,incongruent,2,2
525,f,FALSE,0,180,mov,switch,incongruent,2,2
730,j,TRUE,0,0,or,switch,congruent,2,2
674,f,FALSE,0,0,or,repetition,congruent,2,2
553,j,TRUE,0,180,mov,switch,incongruent,2,2
828,j,TRUE,0,0,or,switch,congruent,2,2
648,j,TRUE,0,180,mov,switch,incongruent,2,2
590,f,TRUE,180,180,or,switch,congruent,2,2
660,f,TRUE,180,180,mov,switch,congruent,2,2
746,j,TRUE,0,0,mov,repetition,congruent,2,2
686,j,TRUE,0,0,or,switch,congruent,2,2
739,f,TRUE,0,180,or,repetition,incongruent,2,2
606,f,TRUE,0,180,or,repetition,incongruent,2,2
579,j,TRUE,180,0,or,repetition,incongruent,2,2
659,j,TRUE,0,0,or,repetition,congruent,2,2
736,j,TRUE,180,0,or,repetition,incongruent,2,2
509,j,TRUE,0,0,mov,switch,congruent,2,2
365,f,TRUE,180,0,mov,repetition,incongruent,2,2
444,f,TRUE,180,0,mov,repetition,incongruent,2,2
468,f,TRUE,180,180,mov,repetition,congruent,2,2
435,f,TRUE,180,0,mov,repetition,incongruent,2,2
471,f,TRUE,180,0,mov,repetition,incongruent,2,2
1113,j,TRUE,0,180,mov,repetition,incongruent,2,2
514,j,TRUE,0,0,mov,repetition,congruent,2,2
591,j,TRUE,0,0,or,switch,congruent,2,2
836,f,TRUE,180,180,or,repetition,congruent,2,2
530,f,TRUE,180,180,mov,switch,congruent,2,2
708,j,TRUE,0,180,mov,repetition,incongruent,2,2
529,f,TRUE,180,180,mov,repetition,congruent,2,2
730,f,TRUE,180,180,or,switch,congruent,2,2
462,j,TRUE,0,180,mov,switch,incongruent,2,2
532,f,TRUE,0,180,or,switch,incongruent,2,2
500,j,TRUE,0,0,mov,switch,congruent,2,2
498,f,TRUE,0,180,or,switch,incongruent,2,2
487,f,TRUE,0,180,or,repetition,incongruent,2,2
712,f,FALSE,0,0,or,repetition,congruent,2,2
598,j,FALSE,0,180,or,repetition,incongruent,2,2
1096,j,TRUE,180,0,or,repetition,incongruent,2,2
568,j,TRUE,0,0,mov,switch,congruent,2,2
533,f,TRUE,180,180,mov,repetition,congruent,2,2
552,j,TRUE,0,180,mov,repetition,incongruent,2,2
546,j,TRUE,0,0,mov,repetition,congruent,2,2
494,f,TRUE,180,0,mov,repetition,incongruent,2,2
512,f,TRUE,180,180,mov,repetition,congruent,2,2
582,j,TRUE,0,0,or,switch,congruent,2,2
468,j,TRUE,0,0,mov,switch,congruent,2,2
807,f,FALSE,180,0,or,switch,incongruent,2,2
704,f,TRUE,180,180,mov,switch,congruent,2,2
559,j,FALSE,180,180,or,switch,congruent,2,2
748,f,TRUE,180,180,or,repetition,congruent,2,2
665,f,TRUE,180,180,or,repetition,congruent,2,2
604,j,TRUE,0,180,mov,switch,incongruent,2,2
506,j,TRUE,0,0,mov,repetition,congruent,2,2
799,j,TRUE,180,0,or,switch,incongruent,2,2
715,f,FALSE,0,180,mov,switch,incongruent,2,2
482,f,TRUE,180,0,mov,repetition,incongruent,2,2
698,j,TRUE,180,0,or,switch,incongruent,2,2
424,j,TRUE,0,180,mov,switch,incongruent,2,2
634,j,TRUE,0,0,or,switch,congruent,2,2
569,f,TRUE,0,180,or,repetition,incongruent,2,2
615,j,FALSE,180,0,mov,switch,incongruent,2,2
599,j,TRUE,0,0,or,switch,congruent,2,2
656,f,TRUE,180,180,or,repetition,congruent,2,2
518,f,TRUE,180,0,mov,switch,incongruent,2,2
508,j,TRUE,0,0,mov,repetition,congruent,2,2
786,j,FALSE,0,180,or,switch,incongruent,2,2
636,f,TRUE,180,180,mov,switch,congruent,2,2
520,j,TRUE,0,0,mov,repetition,congruent,2,2
629,f,TRUE,180,180,or,switch,congruent,2,2
567,j,TRUE,0,180,mov,switch,incongruent,2,2
791,f,FALSE,180,0,or,switch,incongruent,2,2
542,j,TRUE,0,0,mov,switch,congruent,2,2
577,f,TRUE,180,180,or,switch,congruent,2,2
881,j,TRUE,180,0,or,repetition,incongruent,2,2
676,j,TRUE,180,0,or,repetition,incongruent,2,2
443,f,TRUE,180,0,mov,switch,incongruent,2,2
613,j,TRUE,180,0,or,switch,incongruent,2,2
685,j,FALSE,0,180,or,repetition,incongruent,2,2
669,j,TRUE,180,0,or,repetition,incongruent,2,2
502,f,TRUE,180,0,mov,switch,incongruent,2,2
512,f,TRUE,180,0,mov,repetition,incongruent,2,2
901,j,TRUE,0,180,mov,null,incongruent,2,3
483,f,FALSE,180,0,or,switch,incongruent,2,3
671,j,TRUE,180,0,or,repetition,incongruent,2,3
493,f,TRUE,180,180,or,repetition,congruent,2,3
580,j,FALSE,180,0,mov,switch,incongruent,2,3
804,f,TRUE,180,180,or,switch,congruent,2,3
424,f,TRUE,180,180,mov,switch,congruent,2,3
559,j,TRUE,0,0,or,switch,congruent,2,3
631,f,FALSE,0,180,mov,switch,incongruent,2,3
604,f,TRUE,180,180,mov,repetition,congruent,2,3
705,f,TRUE,180,0,mov,repetition,incongruent,2,3
1239,f,TRUE,180,0,mov,repetition,incongruent,2,3
641,f,TRUE,180,0,mov,repetition,incongruent,2,3
507,j,FALSE,0,180,or,switch,incongruent,2,3
514,j,TRUE,0,0,mov,switch,congruent,2,3
483,f,TRUE,180,0,mov,repetition,incongruent,2,3
610,f,TRUE,180,180,mov,repetition,congruent,2,3
527,j,TRUE,0,0,mov,repetition,congruent,2,3
538,j,TRUE,0,0,mov,repetition,congruent,2,3
514,f,TRUE,180,180,or,switch,congruent,2,3
550,j,TRUE,0,180,mov,switch,incongruent,2,3
764,f,TRUE,0,180,or,switch,incongruent,2,3
505,j,TRUE,0,0,mov,switch,congruent,2,3
461,f,TRUE,180,180,mov,repetition,congruent,2,3
608,j,TRUE,180,0,or,switch,incongruent,2,3
570,f,TRUE,180,180,or,repetition,congruent,2,3
604,f,TRUE,180,180,mov,switch,congruent,2,3
636,f,FALSE,180,0,or,switch,incongruent,2,3
553,j,TRUE,0,180,mov,switch,incongruent,2,3
439,f,FALSE,180,0,or,switch,incongruent,2,3
616,j,TRUE,0,0,or,repetition,congruent,2,3
505,f,TRUE,180,180,mov,switch,congruent,2,3
561,j,TRUE,0,0,mov,repetition,congruent,2,3
505,f,TRUE,180,180,or,switch,congruent,2,3
461,f,TRUE,180,0,mov,switch,incongruent,2,3
537,f,FALSE,180,0,or,switch,incongruent,2,3
653,f,TRUE,180,180,or,repetition,congruent,2,3
442,j,TRUE,0,0,or,repetition,congruent,2,3
449,f,FALSE,180,0,or,repetition,incongruent,2,3
449,j,TRUE,0,0,or,repetition,congruent,2,3
582,f,FALSE,0,180,mov,switch,incongruent,2,3
605,j,TRUE,180,0,or,switch,incongruent,2,3
730,f,TRUE,180,180,or,repetition,congruent,2,3
580,f,TRUE,180,180,mov,switch,congruent,2,3
370,j,TRUE,0,0,or,switch,congruent,2,3
505,f,TRUE,180,0,mov,switch,incongruent,2,3
515,j,TRUE,0,0,mov,repetition,congruent,2,3
664,f,FALSE,0,180,mov,repetition,incongruent,2,3
626,j,FALSE,180,0,mov,repetition,incongruent,2,3
658,j,TRUE,0,180,mov,repetition,incongruent,2,3
715,f,TRUE,180,0,mov,repetition,incongruent,2,3
471,f,TRUE,180,180,mov,repetition,congruent,2,3
681,j,FALSE,0,180,or,switch,incongruent,2,3
784,j,TRUE,0,0,mov,switch,congruent,2,3
564,f,TRUE,0,180,or,switch,incongruent,2,3
648,j,FALSE,0,180,or,repetition,incongruent,2,3
623,f,TRUE,180,180,or,repetition,congruent,2,3
798,f,TRUE,180,180,or,repetition,congruent,2,3
620,j,FALSE,0,180,or,repetition,incongruent,2,3
629,j,TRUE,0,180,mov,switch,incongruent,2,3
703,f,FALSE,180,0,or,switch,incongruent,2,3
471,j,TRUE,0,0,or,repetition,congruent,2,3
673,f,FALSE,0,180,mov,switch,incongruent,2,3
442,f,TRUE,180,0,mov,repetition,incongruent,2,3
570,f,FALSE,0,180,mov,repetition,incongruent,2,3
493,j,TRUE,0,0,or,switch,congruent,2,3
473,f,TRUE,180,180,or,repetition,congruent,2,3
479,j,FALSE,0,180,or,repetition,incongruent,2,3
583,f,TRUE,0,180,or,repetition,incongruent,2,3
463,f,TRUE,180,180,mov,switch,congruent,2,3
553,j,TRUE,0,0,mov,repetition,congruent,2,3
641,j,FALSE,0,180,or,switch,incongruent,2,3
550,j,TRUE,0,0,or,repetition,congruent,2,3
559,f,TRUE,0,180,or,repetition,incongruent,2,3
570,j,TRUE,0,0,or,repetition,congruent,2,3
503,f,TRUE,180,180,mov,switch,congruent,2,3
592,f,FALSE,180,0,or,switch,incongruent,2,3
475,j,TRUE,0,0,or,repetition,congruent,2,3
508,f,FALSE,0,180,mov,switch,incongruent,2,3
551,f,TRUE,0,180,or,switch,incongruent,2,3
608,j,FALSE,180,180,mov,switch,congruent,2,3
515,f,FALSE,0,0,mov,repetition,congruent,2,3
664,j,TRUE,0,0,mov,repetition,congruent,2,3
626,f,TRUE,180,180,mov,repetition,congruent,2,3
658,f,TRUE,180,0,mov,repetition,incongruent,2,3
715,f,TRUE,180,180,or,switch,congruent,2,3
595,j,TRUE,0,0,mov,switch,congruent,2,3
681,j,TRUE,0,0,mov,repetition,congruent,2,3
784,j,FALSE,0,180,or,switch,incongruent,2,3
564,f,TRUE,180,0,mov,switch,incongruent,2,3
648,f,FALSE,0,0,or,switch,congruent,2,3
623,j,TRUE,0,180,mov,switch,incongruent,2,3
798,f,TRUE,180,180,or,switch,congruent,2,3
620,f,FALSE,180,0,or,repetition,incongruent,2,3
629,j,TRUE,180,0,or,repetition,incongruent,2,3
703,j,TRUE,0,0,or,repetition,congruent,2,3
737,f,TRUE,180,180,mov,null,congruent,2,4
534,j,TRUE,0,0,mov,repetition,congruent,2,4
719,j,FALSE,180,0,mov,repetition,incongruent,2,4
726,j,TRUE,0,0,mov,repetition,congruent,2,4
655,f,TRUE,180,180,mov,repetition,congruent,2,4
914,f,TRUE,180,180,mov,repetition,congruent,2,4
569,j,TRUE,0,0,or,switch,congruent,2,4
498,f,TRUE,180,180,or,repetition,congruent,2,4
735,j,FALSE,0,180,or,repetition,incongruent,2,4
586,f,TRUE,180,180,mov,switch,congruent,2,4
664,f,FALSE,0,180,mov,repetition,incongruent,2,4
582,f,FALSE,0,180,mov,repetition,incongruent,2,4
672,j,FALSE,180,0,mov,repetition,incongruent,2,4
523,f,TRUE,180,180,or,switch,congruent,2,4
398,f,TRUE,180,180,or,repetition,congruent,2,4
553,j,TRUE,0,0,mov,switch,congruent,2,4
554,f,TRUE,180,0,or,switch,incongruent,2,4
411,f,TRUE,180,0,or,repetition,incongruent,2,4
424,f,TRUE,180,0,or,repetition,incongruent,2,4
609,j,FALSE,0,180,or,repetition,incongruent,2,4
652,j,FALSE,180,0,mov,switch,incongruent,2,4
513,j,FALSE,180,0,mov,repetition,incongruent,2,4
588,f,TRUE,180,180,mov,repetition,congruent,2,4
515,j,FALSE,180,0,mov,repetition,incongruent,2,4
427,f,FALSE,180,0,or,switch,incongruent,2,4
616,f,FALSE,0,180,mov,switch,incongruent,2,4
529,f,FALSE,0,180,mov,repetition,incongruent,2,4
308,j,TRUE,180,0,or,switch,incongruent,2,4
448,j,TRUE,0,0,mov,switch,congruent,2,4
616,j,TRUE,0,180,mov,repetition,incongruent,2,4
533,j,TRUE,0,0,mov,repetition,congruent,2,4
652,f,FALSE,0,180,mov,repetition,incongruent,2,4
609,j,FALSE,180,0,mov,repetition,incongruent,2,4
655,f,TRUE,180,180,mov,repetition,congruent,2,4
490,j,TRUE,0,0,or,switch,congruent,2,4
452,j,FALSE,0,180,or,repetition,incongruent,2,4
384,f,TRUE,180,180,or,repetition,congruent,2,4
419,f,FALSE,180,0,or,repetition,incongruent,2,4
511,j,TRUE,0,180,mov,switch,incongruent,2,4
465,j,FALSE,0,180,or,switch,incongruent,2,4
503,f,TRUE,180,180,mov,switch,congruent,2,4
524,j,TRUE,0,0,or,switch,congruent,2,4
461,j,TRUE,0,0,or,repetition,congruent,2,4
775,j,FALSE,180,0,mov,switch,incongruent,2,4
575,f,TRUE,180,180,mov,repetition,congruent,2,4
424,f,FALSE,180,0,or,switch,incongruent,2,4
564,f,FALSE,0,180,mov,switch,incongruent,2,4
482,f,FALSE,180,0,or,switch,incongruent,2,4
631,f,TRUE,180,180,mov,switch,congruent,2,4
658,j,TRUE,0,0,or,switch,congruent,2,4
620,f,TRUE,180,180,or,repetition,congruent,2,4
435,j,TRUE,0,0,or,repetition,congruent,2,4
446,j,TRUE,0,0,or,repetition,congruent,2,4
412,f,TRUE,0,180,or,repetition,incongruent,2,4
551,j,TRUE,0,0,mov,switch,congruent,2,4
443,f,TRUE,180,180,or,switch,congruent,2,4
746,j,TRUE,0,0,mov,switch,congruent,2,4
568,f,TRUE,180,180,mov,repetition,congruent,2,4
446,f,FALSE,180,0,or,switch,incongruent,2,4
667,j,FALSE,0,180,or,repetition,incongruent,2,4
503,j,TRUE,0,0,or,repetition,congruent,2,4
696,j,TRUE,180,0,mov,switch,incongruent,2,4
669,j,FALSE,0,180,or,switch,incongruent,2,4
838,j,FALSE,180,0,mov,switch,incongruent,2,4
515,j,FALSE,180,0,mov,repetition,incongruent,2,4
458,f,TRUE,180,180,or,switch,congruent,2,4
582,j,TRUE,0,0,mov,switch,congruent,2,4
440,j,TRUE,0,0,or,switch,congruent,2,4
523,f,FALSE,180,0,or,repetition,incongruent,2,4
601,j,FALSE,180,0,mov,switch,incongruent,2,4
482,j,TRUE,0,0,or,switch,congruent,2,4
611,f,FALSE,0,180,mov,switch,incongruent,2,4
555,j,FALSE,0,180,or,switch,incongruent,2,4
667,f,FALSE,180,0,or,repetition,incongruent,2,4
449,f,TRUE,180,180,or,repetition,congruent,2,4
836,f,TRUE,180,180,mov,switch,congruent,2,4
574,f,FALSE,0,180,mov,repetition,incongruent,2,4
506,f,TRUE,180,180,or,switch,congruent,2,4
557,j,FALSE,0,180,or,repetition,incongruent,2,4
866,j,TRUE,0,0,mov,switch,congruent,2,4
450,j,TRUE,0,0,or,switch,congruent,2,4
457,j,FALSE,0,180,or,repetition,incongruent,2,4
578,j,TRUE,0,0,mov,switch,congruent,2,4
508,f,TRUE,180,180,or,switch,congruent,2,4
439,f,TRUE,180,180,or,repetition,congruent,2,4
483,j,FALSE,0,180,or,repetition,incongruent,2,4
526,j,FALSE,180,0,mov,switch,incongruent,2,4
597,j,FALSE,0,180,or,switch,incongruent,2,4
496,j,TRUE,0,0,mov,switch,congruent,2,4
653,j,TRUE,0,0,mov,repetition,congruent,2,4
1485,f,FALSE,0,180,mov,repetition,incongruent,2,4
643,f,TRUE,180,180,or,switch,congruent,2,4
653,j,TRUE,0,180,mov,switch,incongruent,2,4
628,f,TRUE,180,180,mov,repetition,congruent,2,4
491,j,TRUE,0,0,or,switch,congruent,2,4
539,f,FALSE,180,0,or,repetition,incongruent,2,4
826,f,TRUE,180,180,or,null,congruent,2,5
777,f,TRUE,0,180,or,repetition,incongruent,2,5
697,j,TRUE,0,0,or,repetition,congruent,2,5
612,f,TRUE,180,180,or,repetition,congruent,2,5
788,f,TRUE,0,180,or,repetition,incongruent,2,5
526,f,TRUE,180,180,mov,switch,congruent,2,5
595,j,TRUE,0,180,mov,repetition,incongruent,2,5
640,f,TRUE,0,180,or,switch,incongruent,2,5
552,f,TRUE,0,180,or,repetition,incongruent,2,5
517,f,TRUE,180,0,mov,switch,incongruent,2,5
507,j,TRUE,0,180,mov,repetition,incongruent,2,5
561,j,TRUE,0,0,or,switch,congruent,2,5
446,f,TRUE,180,180,mov,switch,congruent,2,5
563,f,TRUE,180,180,or,switch,congruent,2,5
734,j,TRUE,0,0,or,repetition,congruent,2,5
639,f,TRUE,180,180,or,repetition,congruent,2,5
666,j,TRUE,180,0,or,repetition,incongruent,2,5
639,f,TRUE,180,0,mov,switch,incongruent,2,5
662,j,TRUE,180,0,or,switch,incongruent,2,5
460,f,TRUE,180,180,mov,switch,congruent,2,5
482,f,TRUE,180,180,mov,repetition,congruent,2,5
452,f,TRUE,180,180,mov,repetition,congruent,2,5
522,f,TRUE,0,180,or,switch,incongruent,2,5
790,f,TRUE,180,180,or,repetition,congruent,2,5
642,f,TRUE,180,180,or,repetition,congruent,2,5
620,f,TRUE,0,180,or,repetition,incongruent,2,5
865,j,TRUE,0,0,or,repetition,congruent,2,5
377,j,TRUE,0,0,mov,switch,congruent,2,5
715,j,TRUE,0,0,or,switch,congruent,2,5
419,f,TRUE,0,180,or,repetition,incongruent,2,5
439,j,TRUE,0,0,mov,switch,congruent,2,5
544,j,FALSE,180,0,mov,repetition,incongruent,2,5
906,f,TRUE,180,180,or,switch,congruent,2,5
918,j,TRUE,180,0,or,repetition,incongruent,2,5
807,f,TRUE,180,180,mov,switch,congruent,2,5
624,f,TRUE,180,180,or,switch,congruent,2,5
617,f,TRUE,0,180,or,repetition,incongruent,2,5
511,j,TRUE,0,0,mov,switch,congruent,2,5
542,j,TRUE,0,180,mov,repetition,incongruent,2,5
686,f,TRUE,180,180,mov,repetition,congruent,2,5
626,f,FALSE,0,0,or,switch,congruent,2,5
410,j,TRUE,0,0,mov,switch,congruent,2,5
520,f,TRUE,180,180,or,switch,congruent,2,5
796,j,TRUE,0,0,mov,switch,congruent,2,5
595,j,TRUE,0,0,or,switch,congruent,2,5
538,f,TRUE,180,0,mov,switch,incongruent,2,5
648,j,FALSE,180,0,mov,repetition,incongruent,2,5
548,f,TRUE,180,0,mov,repetition,incongruent,2,5
659,j,TRUE,0,180,mov,repetition,incongruent,2,5
876,f,FALSE,180,0,or,switch,incongruent,2,5
786,j,TRUE,0,180,mov,switch,incongruent,2,5
447,f,TRUE,180,180,mov,repetition,congruent,2,5
622,j,TRUE,0,0,mov,repetition,congruent,2,5
501,j,TRUE,0,180,mov,repetition,incongruent,2,5
440,j,TRUE,0,0,mov,repetition,congruent,2,5
638,f,TRUE,0,180,or,switch,incongruent,2,5
602,j,TRUE,0,180,mov,switch,incongruent,2,5
507,j,TRUE,0,0,mov,repetition,congruent,2,5
749,f,TRUE,180,180,mov,repetition,congruent,2,5
729,j,TRUE,180,0,or,switch,incongruent,2,5
909,j,TRUE,180,0,or,repetition,incongruent,2,5
656,f,TRUE,180,180,mov,switch,congruent,2,5
477,j,TRUE,0,180,mov,repetition,incongruent,2,5
499,j,TRUE,0,180,mov,repetition,incongruent,2,5
422,j,TRUE,0,0,mov,repetition,congruent,2,5
487,j,TRUE,180,0,or,switch,incongruent,2,5
544,f,TRUE,180,0,mov,switch,incongruent,2,5
642,f,TRUE,0,180,or,switch,incongruent,2,5
510,f,TRUE,180,0,mov,switch,incongruent,2,5
818,j,TRUE,180,0,or,switch,incongruent,2,5
493,j,TRUE,0,0,mov,switch,congruent,2,5
913,j,TRUE,0,180,mov,repetition,incongruent,2,5
562,j,TRUE,0,0,or,switch,congruent,2,5
496,f,TRUE,180,180,mov,switch,congruent,2,5
586,j,TRUE,180,0,or,switch,incongruent,2,5
747,j,TRUE,0,0,or,repetition,congruent,2,5
564,f,TRUE,180,180,or,repetition,congruent,2,5
431,f,TRUE,180,0,mov,switch,incongruent,2,5
635,j,TRUE,0,0,or,switch,congruent,2,5
491,f,TRUE,180,0,mov,switch,incongruent,2,5
650,j,TRUE,0,180,mov,repetition,incongruent,2,5
475,j,TRUE,0,0,mov,repetition,congruent,2,5
596,j,TRUE,180,0,or,switch,incongruent,2,5
592,j,TRUE,0,180,mov,switch,incongruent,2,5
586,j,TRUE,180,0,or,switch,incongruent,2,5
467,f,TRUE,180,0,mov,switch,incongruent,2,5
575,f,TRUE,180,180,or,switch,congruent,2,5
482,j,TRUE,0,0,or,repetition,congruent,2,5
814,f,TRUE,180,180,or,repetition,congruent,2,5
796,f,TRUE,0,180,or,repetition,incongruent,2,5
578,f,TRUE,0,180,or,repetition,incongruent,2,5
748,j,TRUE,0,0,or,repetition,congruent,2,5
786,j,TRUE,180,0,or,repetition,incongruent,2,5
1134,f,TRUE,180,0,mov,switch,incongruent,2,5
465,f,TRUE,180,180,mov,repetition,congruent,2,5
427,j,TRUE,0,0,mov,repetition,congruent,2,5
688,j,TRUE,180,0,or,null,incongruent,2,6
632,j,TRUE,0,0,or,repetition,congruent,2,6
561,f,TRUE,0,180,or,repetition,incongruent,2,6
554,f,TRUE,180,180,or,repetition,congruent,2,6
669,j,TRUE,0,0,or,repetition,congruent,2,6
607,f,TRUE,180,0,mov,switch,incongruent,2,6
535,f,TRUE,180,180,or,switch,congruent,2,6
735,f,TRUE,0,180,or,repetition,incongruent,2,6
558,f,TRUE,180,0,mov,switch,incongruent,2,6
839,j,TRUE,0,0,or,switch,congruent,2,6
818,f,TRUE,180,0,mov,switch,incongruent,2,6
674,f,TRUE,0,180,or,switch,incongruent,2,6
497,j,TRUE,0,180,mov,switch,incongruent,2,6
763,j,TRUE,180,0,or,switch,incongruent,2,6
625,j,TRUE,180,0,or,repetition,incongruent,2,6
407,f,TRUE,180,180,mov,switch,congruent,2,6
578,f,TRUE,180,180,or,switch,congruent,2,6
682,j,TRUE,0,0,or,repetition,congruent,2,6
494,f,TRUE,180,0,mov,switch,incongruent,2,6
611,f,TRUE,180,180,or,switch,congruent,2,6
538,f,TRUE,180,180,or,repetition,congruent,2,6
654,f,FALSE,180,0,or,repetition,incongruent,2,6
754,j,FALSE,0,180,or,repetition,incongruent,2,6
612,j,TRUE,180,0,or,repetition,incongruent,2,6
533,j,TRUE,0,180,mov,switch,incongruent,2,6
784,f,TRUE,180,180,or,switch,congruent,2,6
467,j,TRUE,0,0,mov,switch,congruent,2,6
375,j,TRUE,0,0,mov,repetition,congruent,2,6
419,j,TRUE,0,0,mov,repetition,congruent,2,6
509,f,TRUE,0,180,or,switch,incongruent,2,6
558,j,TRUE,180,0,or,repetition,incongruent,2,6
1060,f,TRUE,180,180,mov,switch,congruent,2,6
491,j,TRUE,0,0,mov,repetition,congruent,2,6
897,f,TRUE,0,180,or,switch,incongruent,2,6
558,f,TRUE,0,180,or,repetition,incongruent,2,6
506,f,TRUE,180,180,mov,switch,congruent,2,6
390,f,TRUE,180,0,mov,repetition,incongruent,2,6
471,f,TRUE,180,0,mov,repetition,incongruent,2,6
481,f,TRUE,180,180,mov,repetition,congruent,2,6
669,f,TRUE,180,0,mov,repetition,incongruent,2,6
529,f,TRUE,180,0,mov,repetition,incongruent,2,6
530,f,TRUE,180,0,mov,repetition,incongruent,2,6
516,j,TRUE,0,0,mov,repetition,congruent,2,6
507,j,TRUE,0,0,or,switch,congruent,2,6
422,j,TRUE,0,180,mov,switch,incongruent,2,6
572,j,TRUE,0,0,mov,repetition,congruent,2,6
537,f,TRUE,180,0,mov,repetition,incongruent,2,6
644,f,TRUE,180,180,or,switch,congruent,2,6
545,f,TRUE,180,180,or,repetition,congruent,2,6
507,j,TRUE,0,180,mov,switch,incongruent,2,6
475,j,TRUE,0,0,mov,repetition,congruent,2,6
476,j,TRUE,0,0,mov,repetition,congruent,2,6
798,f,TRUE,180,0,mov,repetition,incongruent,2,6
562,f,TRUE,180,180,or,switch,congruent,2,6
552,j,TRUE,0,0,or,repetition,congruent,2,6
1131,f,TRUE,0,180,or,repetition,incongruent,2,6
498,f,TRUE,180,180,mov,switch,congruent,2,6
673,j,TRUE,0,0,or,switch,congruent,2,6
513,j,TRUE,0,0,mov,switch,congruent,2,6
727,f,TRUE,0,180,or,switch,incongruent,2,6
449,f,TRUE,180,180,mov,switch,congruent,2,6
795,f,TRUE,180,180,or,switch,congruent,2,6
498,j,TRUE,0,0,mov,switch,congruent,2,6
591,j,TRUE,180,0,or,switch,incongruent,2,6
460,j,TRUE,180,0,or,repetition,incongruent,2,6
